date,location,eff_population,cases,deaths,death_per_100case,death_per_10Kpeople,total_vaccinations,total_distributed,people_vaccinated,people_fully_vaccinated_per_hundred,total_vaccinations_per_hundred,people_fully_vaccinated,people_vaccinated_per_hundred,distributed_per_hundred,daily_vaccinations_raw,daily_vaccinations,daily_vaccinations_per_million,share_doses_used,total_boosters,total_boosters_per_hundred
4/7/2022,Northern Mariana Islands,51853,11158,33,0.3,6.36,108169,124130,45396,83.31,208.62,43199,87.55,239.4,256,42,810,0.871,20616,39.76
4/7/2022,Ohio,11688419,2676629,38166,1.43,32.65,17505033,22578755,7399950,58.13,149.76,6794478,63.31,193.16,18247,13576,1161,0.775,3492678,29.88
4/7/2022,Oklahoma,3957240,1035301,14087,1.36,35.6,5818315,7132430,2795667,56.74,147.04,2245338,70.65,180.25,8822,4256,1076,0.816,832508,21.04
4/7/2022,Oregon,4217818,706252,7281,1.03,17.26,7585681,9782185,3269789,69.26,179.85,2921261,77.52,231.93,8914,6917,1640,0.775,1539005,36.49
4/7/2022,Pennsylvania,12801767,2786509,44391,1.59,34.68,22446301,29708725,10782644,67.79,175.33,8678318,84.23,232.06,14614,11238,878,0.756,3648557,28.5
4/7/2022,Puerto Rico,3193637,517901,4172,0.81,13.06,7050520,7354450,3020182,82.63,220.76,2638902,94.57,230.28,11,4754,1489,0.959,1514178,47.41
4/7/2022,Rhode Island,1059368,363033,3524,0.97,33.27,2172477,2533925,1035160,81.83,205.07,866881,97.72,239.19,2516,1999,1887,0.857,458003,43.23
4/7/2022,South Carolina,5148297,1469706,17650,1.2,34.28,7386236,10246875,3460534,56.6,143.46,2913936,67.21,199.02,11845,1995,387,0.721,1141497,22.17
4/7/2022,South Dakota,884713,237246,2893,1.22,32.7,1382381,1827665,670960,60.73,156.26,537286,75.84,206.6,2381,1194,1350,0.756,220755,24.95
4/7/2022,Tennessee,6828972,1973468,25613,1.3,37.51,9770847,12573430,4223181,54.16,143.08,3698571,61.84,184.11,8263,7520,1101,0.777,1604702,23.5
4/7/2022,Texas,28995793,6699333,87735,1.31,30.26,45552765,60412235,20995470,61,157.1,17687434,72.41,208.35,80691,46036,1588,0.754,6553345,22.6
4/7/2022,Utah,3206100,928847,4730,0.51,14.75,5157278,6150050,2303474,64.03,160.87,2052866,71.85,191.83,14539,5085,1586,0.839,905569,28.25
4/7/2022,Vermont,624009,117742,620,0.53,9.94,1367993,1750050,580926,80.72,219.23,503700,93.1,280.46,1697,1065,1707,0.782,300174,48.11
4/7/2022,Virgin Islands,106292,15740,111,0.71,10.44,141974,147360,68431,53.15,133.57,56494,64.38,138.64,9,51,480,0.963,16308,15.34
4/7/2022,Virginia,8535945,1674560,19823,1.18,23.22,16165692,19202285,7269132,72.7,189.39,6205632,85.16,224.97,20860,13711,1606,0.842,2901627,33.99
4/7/2022,Washington,7615145,1465415,12602,0.86,16.55,14142412,17353595,6123324,72.2,185.72,5498135,80.41,227.89,15678,13655,1793,0.815,2835896,37.24
4/7/2022,West Virginia,1792123,498322,6749,1.35,37.66,2675592,3973545,1159479,57.28,149.3,1026528,64.7,221.72,2761,2170,1211,0.673,463580,25.87
4/7/2022,Wisconsin,5822341,1588925,14340,0.9,24.63,10026729,11289345,4164155,65.18,172.21,3795002,71.52,193.89,10409,6895,1184,0.888,2109389,36.23
4/7/2022,Wyoming,578768,156264,1796,1.15,31.03,743110,952485,338512,51.23,128.4,296503,58.49,164.57,703,565,976,0.78,126581,21.87
4/8/2022,Alabama,4902727,1296730,19376,1.49,39.52,6194325,9505640,3059166,50.78,126.33,2489605,62.39,193.87,5075,3848,785,0.652,875211,17.85
4/8/2022,Alaska,731584,247078,1192,0.48,16.29,1124352,1502265,507826,61.85,153.7,452485,69.42,205.36,101,1087,1486,0.748,192872,26.37
4/8/2022,Arizona,7278358,2014020,29681,1.47,40.78,11856663,14492220,5272354,61.08,162.89,4445621,72.44,199.1,16647,12042,1654,0.818,1823171,25.05
4/8/2022,Arkansas,3018036,833595,11301,1.36,37.44,4162500,6018180,2000850,54.08,137.93,1632154,66.3,199.42,4742,3410,1130,0.692,635426,21.06
4/8/2022,California,39510833,9132016,89426,0.98,22.63,73160616,88221455,32684756,71.28,185.16,28163322,82.72,223.28,76348,65152,1649,0.829,14051263,35.56
4/8/2022,Colorado,5758520,1361839,12199,0.9,21.18,10513905,12195575,4547658,69.88,182.57,4024054,78.97,211.78,9809,8831,1533,0.862,2058621,35.75
4/8/2022,Connecticut,3565160,740894,10801,1.46,30.3,7450935,8541325,3382403,78.63,208.99,2803285,94.87,239.57,9159,7791,2185,0.872,1436060,40.28
4/8/2022,Delaware,973809,259008,2871,1.11,29.48,1770304,2302455,804074,68.55,181.8,667546,82.57,236.45,2302,1992,2046,0.769,298653,30.67
4/8/2022,District of Columbia,705707,137603,1331,0.97,18.86,1471664,1834005,685193,73.22,208.53,516719,97.09,259.87,1684,1721,2439,0.802,190272,26.96
4/8/2022,Florida,21477588,5862817,73538,1.25,34.24,36811060,47040285,16926340,66.59,171.39,14301926,78.81,219.02,37582,34938,1627,0.783,5649818,26.31
4/8/2022,Georgia,10617660,2433184,35911,1.48,33.82,14646693,21248595,6902632,54.35,137.95,5770698,65.01,200.13,37,9082,855,0.689,2102503,19.8
4/8/2022,Guam,168497,48510,353,0.73,20.95,344796,320060,153000,82.26,204.64,138606,90.81,189.96,401,165,979,1.077,59616,35.38
4/8/2022,Hawaii,1415829,235797,1379,0.58,9.74,2853445,3387180,1232820,77.89,201.53,1102789,87.07,239.23,3601,1749,1235,0.842,558104,39.42
4/8/2022,Idaho,1787043,444727,4898,1.1,27.41,2410706,3318390,1087083,53.74,134.9,960357,60.83,185.69,2422,1999,1119,0.726,400039,22.39
4/8/2022,Illinois,12671985,3086087,37764,1.22,29.8,22190092,26843045,9676927,68.32,175.11,8657500,76.37,211.83,,20749,1637,0.827,4371453,34.5
4/8/2022,Indiana,6732353,1692704,23479,1.39,34.87,9378186,13141080,4118818,54.6,139.3,3675865,61.18,195.2,8707,8201,1218,0.714,1664962,24.73
4/8/2022,Iowa,3154826,759475,9454,1.24,29.97,5011272,6430355,2136297,61.66,158.83,1945266,67.71,203.81,5746,5026,1593,0.779,1022977,32.42
4/8/2022,Kansas,2913403,771854,8500,1.1,29.18,4522288,5904415,2159433,60.94,155.23,1775428,74.12,202.67,4204,2795,959,0.766,749803,25.74
4/8/2022,Kentucky,4467296,1326505,15054,1.13,33.7,6428942,8683275,2943501,57.11,143.9,2551273,65.88,194.36,4928,3850,862,0.74,1117452,25.01
4/8/2022,Louisiana,4648883,1233479,17177,1.39,36.95,6170725,8086150,2825517,53.27,132.74,2476460,60.78,173.94,4028,3409,733,0.763,965181,20.76
4/8/2022,Maine,1344149,237481,2221,0.94,16.52,2759113,3305350,1206584,79,205.26,1061878,89.76,245.89,5460,3648,2714,0.835,584897,43.51
4/8/2022,Maryland,,1015622,14371,1.41,,,,,,,,,,,11130,1841,,,
4/8/2022,Massachusetts,6892287,1709900,20143,1.18,29.23,14541420,16578110,6718326,78.39,210.97,5402864,97.47,240.52,16420,13651,1981,0.877,2736988,39.71
4/8/2022,Michigan,9987112,2387517,35736,1.5,35.78,15577523,20735410,6662379,59.86,155.98,5978285,66.71,207.63,18436,15455,1548,0.751,3213699,32.18
4/8/2022,Minnesota,5639781,1433465,12680,0.88,22.48,10084275,12305030,4218668,68.85,178.81,3882989,74.8,218.19,10985,9226,1636,0.82,2210872,39.2
4/8/2022,Mississippi,2975999,795824,12413,1.56,41.71,3820805,5438215,1765758,51.56,128.38,1534425,59.33,182.73,2161,1694,569,0.703,564047,18.95
4/8/2022,Missouri,6137501,1429494,20178,1.41,32.88,8801132,11348505,4044304,55.71,143.4,3419202,65.9,184.91,7147,6597,1075,0.776,1434303,23.37
4/8/2022,Montana,1068775,273092,3255,1.19,30.46,1559144,1936695,694184,56.48,145.88,603644,64.95,181.21,50,1022,956,0.805,284883,26.66
4/8/2022,Nebraska,1934411,478044,4175,0.87,21.58,3148239,3884010,1353923,63.25,162.75,1223515,69.99,200.79,32,1951,1009,0.811,613918,31.74
4/8/2022,Nevada,3080220,714478,10154,1.42,32.97,4819308,5822410,2303610,60.39,156.46,1860145,74.79,189.03,4891,3990,1295,0.828,708970,23.02
4/8/2022,New Hampshire,,303755,2458,0.81,,,,,,,,,,,6440,4736,,,
4/8/2022,New Jersey,8882262,2212245,33294,1.5,37.48,16920700,21524255,7984437,75.15,190.5,6675020,89.89,242.33,12153,16238,1828,0.786,3115906,35.08
4/8/2022,New Mexico,2096910,518941,7362,1.42,35.11,3850617,4349445,1823663,70.52,183.64,1478741,86.97,207.43,4713,3564,1700,0.885,725648,34.61
4/8/2022,New York,19452546,5011544,67387,1.34,34.64,38578436,45147055,17457650,76.39,198.31,14859800,89.74,232.08,35582,32122,1651,0.855,6696789,34.42
4/8/2022,North Carolina,10487988,2635742,23268,0.88,22.19,16433061,21504800,8746674,60.24,156.68,6317964,83.4,205.04,18663,13928,1328,0.764,1651488,15.75
4/8/2022,North Dakota,762116,240110,2298,0.96,30.15,1068709,1363800,493162,54.68,140.24,416725,64.71,178.96,266,150,197,0.784,168224,22.07
4/8/2022,Northern Mariana Islands,51853,11158,33,0.3,6.36,108169,124130,45396,83.31,208.62,43199,87.55,239.4,0,37,714,0.871,20616,39.76
4/8/2022,Ohio,11689099,2676629,38166,1.43,32.65,17521559,22653155,7401332,58.14,149.9,6796042,63.32,193.8,16526,14514,1242,0.773,3495362,29.9
4/8/2022,Oklahoma,3957079,1035301,14087,1.36,35.6,5819769,7140530,2796250,56.76,147.08,2246038,70.67,180.45,1454,4328,1094,0.815,832645,21.04
4/8/2022,Oregon,4217831,706687,7296,1.03,17.3,7596490,9828485,3270514,69.28,180.11,2922113,77.54,233.03,10809,7844,1860,0.773,1540433,36.52
4/8/2022,Pennsylvania,12801573,2787687,44404,1.59,34.69,22457550,29795825,10785831,67.82,175.42,8682027,84.25,232.74,11249,11348,886,0.754,3652318,28.53
4/8/2022,Puerto Rico,3193651,518750,4173,0.8,13.07,7050527,7378150,3020275,82.63,220.76,2638914,94.57,231.02,7,3963,1241,0.956,1514185,47.41
4/8/2022,Rhode Island,1059334,363372,3525,0.97,33.28,2174899,2537225,1035462,81.86,205.3,867171,97.74,239.51,2422,2152,2031,0.857,458398,43.27
4/8/2022,South Carolina,5148652,1469706,17650,1.2,34.28,7386454,10263875,3460701,56.6,143.46,2914137,67.21,199.35,218,1852,360,0.72,1141558,22.17
4/8/2022,South Dakota,884636,237246,2893,1.22,32.7,1383668,1833165,671209,60.76,156.41,537505,75.87,207.22,1287,1266,1431,0.755,221076,24.99
4/8/2022,Tennessee,6828610,1973820,25618,1.3,37.52,9780691,12621130,4224223,54.18,143.22,3699741,61.86,184.81,9844,8208,1202,0.775,1606251,23.52
4/8/2022,Texas,28995454,6701915,87747,1.31,30.26,45597367,60511735,21006238,61.02,157.25,17693026,72.45,208.69,44602,44901,1549,0.754,6563515,22.64
4/8/2022,Utah,3206149,928847,4730,0.51,14.75,5157427,6162550,2303560,64.03,160.87,2052897,71.85,192.22,149,2126,663,0.837,905602,28.25
4/8/2022,Vermont,,117991,620,0.53,,,,,,,,,,,1238,1984,,,
4/8/2022,Virgin Islands,106289,15764,111,0.7,10.44,142072,147360,68442,53.16,133.66,56503,64.39,138.64,98,65,612,0.964,16347,15.38
4/8/2022,Virginia,8535967,1675845,19859,1.19,23.27,16183416,19244385,7271620,72.73,189.6,6208209,85.19,225.46,17724,14796,1733,0.841,2904618,34.03
4/8/2022,Washington,7615043,1468041,12623,0.86,16.58,14159373,17411095,6124657,72.22,185.94,5499584,80.43,228.65,16961,14768,1939,0.813,2838236,37.27
4/8/2022,West Virginia,1792054,498414,6753,1.35,37.68,2678679,3985145,1159761,57.3,149.47,1026847,64.71,222.37,3087,2415,1348,0.672,464003,25.89
4/8/2022,Wisconsin,5822850,1590422,14344,0.9,24.63,10037475,11332145,4164987,65.19,172.39,3795916,71.53,194.63,10746,7775,1335,0.886,2110996,36.26
4/8/2022,Wyoming,578786,156281,1796,1.15,31.03,743688,955085,338610,51.25,128.5,296628,58.51,165.02,578,585,1011,0.779,126676,21.89
4/9/2022,Alabama,4903284,1296730,19376,1.49,39.52,6199212,9505640,3059869,50.79,126.43,2490378,62.41,193.87,4887,3885,792,0.652,876122,17.87
4/9/2022,Alaska,731573,247078,1192,0.48,16.29,1124491,1502265,507903,61.86,153.71,452551,69.43,205.36,139,736,1006,0.749,192898,26.37
4/9/2022,Arizona,7278424,2014020,29681,1.47,40.78,11869886,14492220,5274067,61.1,163.08,4447117,72.46,199.1,13223,11955,1642,0.819,1825903,25.09
4/9/2022,Arkansas,3017625,833655,11305,1.36,37.46,4167768,6018180,2001562,54.11,138.11,1632837,66.33,199.42,5268,3660,1213,0.693,636436,21.09
4/9/2022,California,39510801,9132019,89429,0.98,22.63,73249492,88221455,32701033,71.32,185.38,28179103,82.76,223.28,88876,67837,1717,0.83,14072237,35.61
4/9/2022,Colorado,5758432,1361839,12199,0.9,21.18,10523201,12195575,4548773,69.9,182.73,4025144,78.99,211.78,9296,8846,1536,0.863,2060309,35.78
4/9/2022,Connecticut,3565329,740894,10801,1.46,30.29,7460694,8541325,3383791,78.66,209.26,2804488,94.91,239.57,9759,8164,2290,0.873,1437372,40.32
4/9/2022,Delaware,973713,259118,2884,1.11,29.62,1772951,2302455,804409,68.59,182.07,667870,82.61,236.45,2647,2369,2433,0.77,299136,30.72
4/9/2022,District of Columbia,705715,137603,1331,0.97,18.86,1474172,1834005,685620,73.28,208.88,517148,97.15,259.87,2508,1782,2525,0.804,190803,27.04
4/9/2022,Florida,21477556,5864866,73555,1.25,34.25,36850460,47040285,16932213,66.61,171.58,14306200,78.84,219.02,39400,35969,1675,0.783,5657041,26.34
4/9/2022,Georgia,10617961,2433184,35911,1.48,33.82,14646740,21248595,6902938,54.35,137.95,5770862,65.02,200.13,47,7744,729,0.689,2102570,19.8
4/9/2022,Guam,168492,48510,353,0.73,20.95,345065,320060,153042,82.28,204.8,138635,90.83,189.96,269,171,1015,1.078,59713,35.44
4/9/2022,Hawaii,1415869,235797,1379,0.58,9.74,2859444,3387180,1233195,77.92,201.96,1103245,87.1,239.23,5999,2603,1838,0.844,558836,39.47
4/9/2022,Idaho,1786944,444727,4898,1.1,27.41,2413149,3318390,1087319,53.76,135.03,960661,60.84,185.69,2443,2021,1131,0.727,400447,22.41
4/9/2022,Illinois,,3086087,37764,1.22,,,,,,,,,,,19420,1533,,,
4/9/2022,Indiana,6732763,1692704,23484,1.39,34.88,9387385,13141080,4119867,54.61,139.44,3676762,61.2,195.2,9199,8234,1223,0.714,1666580,24.76
4/9/2022,Iowa,3155109,759721,9454,1.24,29.96,5016531,6430355,2136679,61.67,159,1945756,67.72,203.81,5259,5049,1600,0.78,1023634,32.44
4/9/2022,Kansas,2913473,771854,8500,1.1,29.17,4526021,5904415,2159893,60.96,155.36,1776053,74.14,202.67,3733,2822,969,0.767,750408,25.76
4/9/2022,Kentucky,4467415,1326623,15054,1.13,33.7,6435036,8683275,2944367,57.13,144.04,2552234,65.9,194.36,6094,4126,924,0.741,1118477,25.03
4/9/2022,Louisiana,4648392,1233479,17177,1.39,36.95,6175564,8086150,2826185,53.29,132.84,2477128,60.79,173.94,4839,3581,770,0.764,966344,20.79
4/9/2022,Maine,1344243,237717,2222,0.93,16.53,2764484,3305350,1207126,79.03,205.66,1062355,89.8,245.89,5371,3908,2907,0.836,585792,43.58
4/9/2022,Maryland,,1015622,14371,1.41,,,,,,,,,,,10506,1738,,,
4/9/2022,Massachusetts,6892425,1709900,20143,1.18,29.22,14558991,16578110,6721122,78.42,211.23,5405040,97.51,240.52,17571,14336,2080,0.878,2739947,39.75
4/9/2022,Michigan,9986271,2387517,35736,1.5,35.79,15594683,20735410,6663718,59.88,156.15,5979779,66.72,207.63,17160,15647,1567,0.752,3216087,32.2
4/9/2022,Minnesota,5639406,1433465,12680,0.88,22.48,10096447,12305030,4219442,68.87,179.03,3883859,74.82,218.19,12172,9665,1714,0.821,2212614,39.23
4/9/2022,Mississippi,2976254,795824,12413,1.56,41.71,3823174,5438215,1766178,51.57,128.46,1534854,59.34,182.73,2369,1774,596,0.703,564596,18.97
4/9/2022,Missouri,6137217,1429493,20178,1.41,32.88,8808633,11348505,4045152,55.73,143.52,3420271,65.91,184.91,7501,7658,1248,0.776,1435674,23.39
4/9/2022,Montana,1068744,273092,3255,1.19,30.46,1562494,1936695,694463,56.51,146.19,603947,64.98,181.21,3350,1213,1135,0.807,285372,26.7
4/9/2022,Nebraska,1934446,478044,4175,0.87,21.58,3148253,3884010,1353982,63.25,162.75,1223537,69.99,200.79,14,1143,591,0.811,613936,31.74
4/9/2022,Nevada,3080012,714652,10164,1.42,33,4822877,5822410,2304191,60.41,156.58,1860635,74.81,189.03,3569,3871,1257,0.828,709549,23.04
4/9/2022,New Hampshire,,303755,2458,0.81,,,,,,,,,,,6440,4736,,,
4/9/2022,New Jersey,8881981,2213874,33299,1.5,37.49,16939703,21524255,7986656,75.18,190.72,6677473,89.92,242.33,19003,15959,1797,0.787,3120284,35.13
4/9/2022,New Mexico,2096773,518941,7362,1.42,35.11,3856969,4349445,1824501,70.56,183.94,1479483,87.01,207.43,6352,3824,1824,0.887,726692,34.66
4/9/2022,New York,19453304,5014807,67394,1.34,34.64,38619905,45147055,17462276,76.42,198.52,14866215,89.76,232.08,41469,33660,1730,0.855,6703884,34.46
4/9/2022,North Carolina,10487789,2635742,23268,0.88,22.19,16449190,21504800,8750647,60.29,156.84,6323088,83.43,205.04,16129,14255,1359,0.765,1654089,15.77
4/9/2022,North Dakota,762095,240110,2301,0.96,30.19,1069191,1363800,493253,54.69,140.3,416790,64.73,178.96,482,194,255,0.784,168306,22.09
4/9/2022,Northern Mariana Islands,51853,11158,33,0.3,6.36,108169,124430,45396,83.31,208.62,43199,87.55,239.98,0,37,714,0.869,20616,39.76
4/9/2022,Ohio,11688396,2676629,38166,1.43,32.65,17540632,22653155,7403023,58.16,150.06,6797971,63.33,193.8,19073,15106,1292,0.774,3498435,29.93
4/9/2022,Oklahoma,3956673,1036133,14087,1.36,35.6,5829529,7140530,2797674,56.81,147.32,2247786,70.7,180.45,9760,4476,1131,0.816,834289,21.08
4/9/2022,Oregon,4217776,706687,7296,1.03,17.3,7607093,9828485,3271262,69.3,180.36,2922919,77.56,233.03,10603,8296,1967,0.774,1541800,36.56
4/9/2022,Pennsylvania,12802370,2788744,44417,1.59,34.69,22472518,29795825,10790873,67.85,175.54,8686408,84.29,232.74,14968,13136,1026,0.754,3657197,28.57
4/9/2022,Puerto Rico,3193668,519460,4176,0.8,13.08,7050534,7378150,3020353,82.63,220.76,2638928,94.57,231.02,7,3172,993,0.956,1514188,47.41
4/9/2022,Rhode Island,1059310,363372,3525,0.97,33.28,2177521,2537225,1035736,81.89,205.55,867469,97.77,239.51,2622,2217,2093,0.858,458884,43.32
4/9/2022,South Carolina,5148981,1469706,17650,1.2,34.28,7386769,10263875,3460996,56.6,143.47,2914323,67.22,199.35,315,1862,362,0.72,1141608,22.17
4/9/2022,South Dakota,884652,237246,2893,1.22,32.7,1385128,1833165,671518,60.79,156.57,537780,75.91,207.22,1460,1273,1439,0.756,221379,25.02
4/9/2022,Tennessee,6829493,1974299,25757,1.3,37.71,9791850,12621130,4225230,54.19,143.38,3700902,61.87,184.81,11159,8705,1275,0.776,1607789,23.54
4/9/2022,Texas,28996235,6704471,87796,1.31,30.28,45645491,60511735,21017310,61.04,157.42,17699302,72.48,208.69,48124,45160,1557,0.754,6573952,22.67
4/9/2022,Utah,3206196,928847,4730,0.51,14.75,5157540,6162550,2303629,64.03,160.87,2052927,71.85,192.22,113,2131,665,0.837,905640,28.25
4/9/2022,Vermont,,117991,620,0.53,,,,,,,,,,,1349,2162,,,
4/9/2022,Virgin Islands,106296,15764,111,0.7,10.44,142134,147360,68445,53.16,133.72,56507,64.39,138.64,62,62,583,0.965,16365,15.4
4/9/2022,Virginia,8535667,1675845,19859,1.19,23.27,16201996,19244385,7274023,72.76,189.82,6210551,85.22,225.46,18580,15579,1825,0.842,2907745,34.07
4/9/2022,Washington,7615033,1468041,12623,0.86,16.58,14176423,17411095,6126056,72.24,186.17,5501100,80.45,228.65,17050,15112,1985,0.814,2840753,37.31
4/9/2022,West Virginia,1792029,498414,6753,1.35,37.68,2681958,3985145,1160063,57.32,149.65,1027191,64.73,222.37,3279,2544,1420,0.673,464514,25.92
4/9/2022,Wisconsin,5822613,1590422,14344,0.9,24.63,10049224,11332145,4165982,65.21,172.59,3796926,71.55,194.63,11749,8425,1447,0.887,2112588,36.28
4/9/2022,Wyoming,578722,156281,1796,1.15,31.03,744439,955085,338714,51.27,128.63,296711,58.52,165.02,751,609,1052,0.779,126797,21.91
4/10/2022,Alabama,4903367,1296730,19376,1.49,39.52,6199306,9526040,3059998,50.79,126.43,2490420,62.41,194.28,94,3755,766,0.651,876152,17.87
4/10/2022,Alaska,731492,247078,1192,0.48,16.3,1124568,1504665,507952,61.87,153.73,452574,69.44,205.68,77,742,1014,0.747,192904,26.37
4/10/2022,Arizona,7278621,2014020,29681,1.47,40.78,11885117,14524120,5275916,61.12,163.29,4448693,72.48,199.54,15231,12214,1678,0.818,1828897,25.13
4/10/2022,Arkansas,3017866,833685,11308,1.36,37.47,4173862,6036680,2002328,54.13,138.31,1633571,66.35,200.04,6094,4511,1495,0.691,637613,21.13
4/10/2022,California,39514210,9132019,89438,0.98,22.63,73341250,88370855,32714406,71.35,185.62,28193389,82.8,223.65,91758,68865,1743,0.83,14090048,35.66
4/10/2022,Colorado,5758773,1361839,12199,0.9,21.18,10523670,12213175,4549182,69.9,182.74,4025382,79,212.08,469,8854,1537,0.862,2060388,35.78
4/10/2022,Connecticut,3565370,740894,10801,1.46,30.29,7469892,8579925,3384639,78.68,209.52,2805233,94.93,240.65,9198,8123,2278,0.871,1438654,40.35
4/10/2022,Delaware,973770,259259,2884,1.11,29.62,1772993,2304255,804464,68.59,182.08,667909,82.61,236.63,42,2370,2434,0.769,299168,30.72
4/10/2022,District of Columbia,705720,137603,1331,0.97,18.86,1475969,1838005,685907,73.32,209.14,517434,97.19,260.43,1797,1752,2482,0.803,191191,27.09
4/10/2022,Florida,21477103,5864866,73555,1.25,34.25,36888776,47173285,16936993,66.63,171.75,14310194,78.86,219.64,38316,35539,1655,0.782,5663987,26.37
4/10/2022,Georgia,10618202,2433184,35911,1.48,33.82,14646960,21294695,6903219,54.35,137.95,5770993,65.02,200.56,220,7764,731,0.688,2102598,19.8
4/10/2022,Guam,168494,48534,353,0.73,20.95,345074,320060,153051,82.28,204.81,138637,90.84,189.96,9,153,908,1.078,59713,35.44
4/10/2022,Hawaii,1415898,235797,1379,0.58,9.74,2859495,3393580,1233261,77.92,201.96,1103268,87.1,239.68,51,2610,1843,0.843,558856,39.47
4/10/2022,Idaho,1787054,444727,4898,1.1,27.41,2415481,3326690,1087504,53.77,135.16,960899,60.85,186.15,2332,1983,1110,0.726,400871,22.43
4/10/2022,Illinois,,3086087,37764,1.22,,,,,,,,,,,19485,1538,,,
4/10/2022,Indiana,6731869,1692704,23484,1.39,34.88,9397313,13173880,4120766,54.63,139.59,3677620,61.21,195.68,9928,7761,1153,0.713,1668393,24.78
4/10/2022,Iowa,3155186,759721,9454,1.24,29.96,5016534,6467355,2136741,61.67,159,1945803,67.72,204.98,3,5049,1600,0.776,1023669,32.45
4/10/2022,Kansas,2913094,771924,8500,1.1,29.18,4530574,5916315,2160314,60.99,155.51,1776696,74.15,203.08,4553,2803,962,0.766,751073,25.78
4/10/2022,Kentucky,4467485,1326658,15054,1.13,33.7,6435039,8701275,2944470,57.13,144.04,2552274,65.91,194.76,3,3515,787,0.74,1118518,25.04
4/10/2022,Louisiana,4648477,1233479,17177,1.39,36.95,6180020,8109850,2826676,53.3,132.94,2477638,60.8,174.45,4456,3453,743,0.762,967212,20.81
4/10/2022,Maine,1344274,237717,2222,0.93,16.53,2764551,3317950,1207208,79.03,205.66,1062380,89.81,246.83,67,3878,2885,0.833,585826,43.58
4/10/2022,Maryland,,1015622,14371,1.41,,,,,,,,,,,10496,1736,,,
4/10/2022,Massachusetts,6892585,1709900,20143,1.18,29.22,14559203,16622910,6721400,78.42,211.23,5405165,97.52,241.17,212,14342,2081,0.876,2740153,39.76
